fid;objectid;ccod_cact;iidtn_frt;llib_frt;cdom_frt;cinse_dep;layer;path;area;frt_com;area_ha;CodeINSEE;coordX;coordY;geo_shape
459;"4359";"8455";F04723Q;For�t communale de Grancey-Sur-Ource;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"12131553";"1";"1213";"21305";4.5758688425;47.9980429841;"MultiPolygon (((818375.1 6766306, 818508.5 6766428.8, 818539 6766454.8, 818581.3 6766495.9, 818611 6766507.6, 818618.6 676650"
2389;"4556";"8455";F21521S;For�t communale de Grenand-Les-Sombernon;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"537912";"1";"54";"21306";4.7250314452;47.2655031919;"MultiPolygon (((828545.5 6685900.2, 828545.8 6685903.7, 828544 6685909.7, 828546.6 6685911, 828560.8 6685921.8, 828574.8 6685"
6403;"6247";"8615";F11680F;For�t communale d'Apremont-La-For�t;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"7400637";"1";"740";"55012";5.6148977280;48.8460447968;"MultiPolygon (((895671.7 6861073.3, 895655.9 6861069.9, 895650 6861081.8, 895608 6861090.6, 895593.9 6861088.2, 895594.4 6861"
543;"4439";"8455";F04810Z;For�t communale de Griselles;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"1228861";"1";"123";"21309";4.3684860810;47.8881532115;"MultiPolygon (((801980.7 6755235.3, 801975.7 6755241.1, 801979.8 6755282.3, 801980.5 6755302.3, 801980.5 6755302.7, 801982 67"
6615;"6475";"8620";F12334J;For�t communale d'Arrancy-Sur-Crusnes;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1737756";"1";"174";"55013";5.6247404474;49.4196686260;"MultiPolygon (((890372.7 6926597.3, 890367.1 6926612.9, 890364.3 6926620.6, 890361.5 6926628.4, 890353.5 6926633.8, 890345.5"
10617;"12536";"8785";F18000H;For�t communale de Milhas;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"2037259";"1";"204";"31342";0.8268518371;42.9747313700;"MultiPolygon (((520975.2 6210697.5, 520980.6 6210711.2, 520997.1 6210730, 521002.9 6210727.9, 521030.4 6210725.5, 521034.8 62"
6495;"6358";"8620";F11971K;For�t communale d'Autreville-Saint-Lambert;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"758804";"1";"76";"55018";5.1532077026;49.5699532070;"MultiPolygon (((855154.6 6942090, 855152.9 6942082.1, 855151.3 6942074.3, 855147.1 6942066.8, 855134.8 6942044, 855125.4 6942"
13107;"13344";"8805";F19133W;For�t communale de Pelussin;NON;"42";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"5861386";"1";"586";"42168";4.6301329364;45.4209694930;"MultiPolygon (((830590.9 6479115.2, 830627.2 6479141.3, 830638.4 6479150.9, 830648.3 6479167.2, 830654.3 6479179.1, 830654.6"
14704;"13516";"8805";F58338T;For�t communale de Saint-Priest La Prugne;NON;"42";rdf_pub.frt_reg84;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg84.shp;"344974";"1";"34";"42276";3.7334329840;45.9554727202;"MultiPolygon (((755638.3 6539556.2, 755666.1 6539605.2, 755678.2 6539630.4, 755723.2 6539724.4, 755745.9 6539707.2, 755769.1"
6343;"6185";"8615";F11545A;For�t communale de Abainville;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2563270";"1";"256";"55001";5.5587296954;48.5214074540;"MultiPolygon (((887486.7 6828461.7, 887530.6 6828464.5, 887617.5 6828380.3, 887639.7 6828349.3, 887688.7 6828276.1, 887715.2"
6631;"6491";"8620";F12376Z;For�t communale d'Abaucourt-Hautecourt;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"307690";"1";"31";"55002";5.5768824915;49.1900189574;"MultiPolygon (((887617.5 6901700.3, 887620.9 6901728.4, 887623.5 6901750, 887581.9 6901779.4, 887552.6 6901800.2, 887544.6 69"
6456;"6555";"8620";F12575Q;For�t communale d'Amel-Sur-L'Etang;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2107135";"1";"211";"55008";5.6221157193;49.2560487172;"MultiPolygon (((892517.1 6908738.8, 892519.2 6908734.2, 892531.1 6908708, 892527.3 6908673.3, 892515.2 6908569.6, 892519.7 69"
6273;"6107";"8615";F11337A;For�t communale d'Amanty;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"2192675";"1";"219";"55005";5.5911179314;48.5164140978;"MultiPolygon (((892011.3 6827006.2, 892014.8 6827005, 892025 6827011.6, 892025.5 6827016.6, 892051.6 6827033, 892054.7 682703"
10634;"12558";"8785";F18022D;For�t communale de Mayr�gne;NON;"31";rdf_pub.frt_reg76;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg76.shp;"857783";"1";"86";"31335";0.5305113948;42.8387946619;"MultiPolygon (((497982 6196751.4, 498054.7 6196708.7, 498078.9 6196680.3, 498089.1 6196668.3, 498107.1 6196663.7, 498119.1 61"
2592;"4796";"8455";F21814Z;For�t communale de Gissey-Sur-Ouche;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"3973691";"1";"397";"21300";4.7751321816;47.2596285850;"MultiPolygon (((833521.5 6685277.4, 833528.2 6685290.1, 833538.9 6685291.3, 833542.8 6685323.5, 833548.4 6685329.4, 833549.8"
5453;"9591";"8692";F08666H;For�t communale de Mollkirch;NON;"67";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1228346";"1";"123";"67299";7.3788032563;48.5024404164;"MultiPolygon (((1023580.8 6830953.7, 1023570.2 6830954.8, 1023586.1 6830874.5, 1023590.1 6830864, 1023585.5 6830834.3, 102358"
7056;"6984";"8625";F13075W;For�t communale de Oron;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"300806";"1";"30";"57528";6.4975742679;48.8922258593;"MultiPolygon (((956410 6871937.8, 956409.9 6871939.9, 956409.4 6871941.3, 956410.7 6871942.5, 956412.5 6871944.8, 956413 6871"
6562;"6652";"8625";F12704P;For�t communale de Aumetz;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"1387367";"1";"139";"57529";5.9856524484;49.4374646459;"MultiPolygon (((918542.6 6928763.5, 918544.2 6928736.3, 918534.6 6928706.1, 918534.8 6928706.1, 918527.3 6928683, 918527.4 69"
463;"4353";"8455";F04714H;For�t communale des Goulles;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"2999076";"1";"300";"21303";4.9170102708;47.8816856014;"MultiPolygon (((842408.7 6753889.6, 842419.6 6753917.9, 842443.5 6753979.6, 842461.7 6754026.2, 842462.8 6754026, 842480 6754"
2633;"4809";"8455";F21835U;For�t communale de Grancey-Le-Ch�teau;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"4157329";"1";"416";"21304";5.0371093815;47.6676563524;"MultiPolygon (((853401.4 6728166.2, 853394.8 6728184.7, 853388.9 6728202.5, 853380.7 6728223.8, 853373.9 6728239.6, 853366 67"
551;"4445";"8455";F04817G;For�t communale de Gommeville;NON;"21";rdf_pub.frt_reg27;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg27.shp;"3260619";"1";"326";"21302";4.4532767647;47.9501744932;"MultiPolygon (((806384.6 6760751.4, 806406.6 6760799.5, 806409.8 6760817.7, 806402.4 6760849.7, 806410 6760886.9, 806415.3 67"
6617;"6494";"8620";F12383G;For�t communale d'Aincreville;NON;"55";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"257391";"1";"26";"55004";5.1155933789;49.3558719713;"MultiPolygon (((853937.3 6919244.8, 853940.5 6919227.4, 853942 6919219.5, 853942.1 6919218.8, 853943.7 6919210.1, 853943.6 69"
7108;"7057";"8630";F13151U;For�t communale de Rahling;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"617956";"1";"62";"57561";7.2588942399;48.9849228219;"MultiPolygon (((1011901.3 6884832.3, 1011892.5 6884850.4, 1011902.1 6884861.5, 1011907.2 6884857.5, 1011938 6884829.6, 101197"
7124;"7078";"8630";F13173Q;For�t communale de Reding;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"444097";"1";"44";"57566";7.1187760167;48.7317883313;"MultiPolygon (((1002410.1 6855868.9, 1002587.1 6855991.8, 1002638.7 6856025.3, 1002888.1 6856198.3, 1003079.6 6856331.4, 1003"
6863;"6774";"8625";F12845A;For�t communale de R�melfang;NON;"57";rdf_pub.frt_reg44;D:/sig/Couches_brutes/Vecteurs/ONF/Foret_publique_2022/rdf_pub.frt_reg44.shp;"600273";"1";"60";"57567";6.5231950079;49.2647868901;"MultiPolygon (((956006.6 6912192.1, 956005.7 6912193.2, 956007.3 6912210.8, 956005.2 6912222.7, 956006 6912235.6, 956008.5 69"
